,x,y
296,0.296,0.16060767231001918
297,0.297,0.1603093346325859
298,0.298,0.16000880852948043
299,0.299,0.1597061222285824
300,0.3,0.15940130379901649
301,0.301,0.15909438115121086
302,0.302,0.15878538203697842
303,0.303,0.1584743340496042
304,0.304,0.15816126462394306
305,0.305,0.15784620103652108
306,0.306,0.1575291704056572
307,0.307,0.1572101996915824
308,0.308,0.1568893156965749
309,0.309,0.15656654506509912
310,0.31,0.1562419142839578
311,0.311,0.1559154496824569
312,0.312,0.15558717743255904
313,0.313,0.15525712354907928
314,0.314,0.1549253138898421
315,0.315,0.1545917741558981
316,0.316,0.15425652989171174
317,0.317,0.1539196064853656
318,0.318,0.15358102916878488
319,0.319,0.15324082301794986
320,0.32,0.15289901295313357
321,0.321,0.15255562373913262
322,0.322,0.1522106799855117
323,0.323,0.15186420614686139
324,0.324,0.15151622652304603
325,0.325,0.15116676525947595
326,0.326,0.1508158463473759
327,0.327,0.15046349362406505
328,0.328,0.1501097307732315
329,0.329,0.1497545813252435
330,0.33,0.1493980686574176
331,0.331,0.1490402159943535
332,0.332,0.1486810464082157
333,0.333,0.14832058281906732
334,0.334,0.14795884799517378
335,0.335,0.14759586455335078
336,0.336,0.14723165495927823
337,0.337,0.1468662415278421
338,0.338,0.14649964642347998
339,0.339,0.14613189166053767
340,0.34,0.1457629991035995
341,0.341,0.14539299046787033
342,0.342,0.1450218873195305
343,0.343,0.14464971107610272
344,0.34400000000000003,0.14427648300682575
345,0.34500000000000003,0.14390222423303856
346,0.34600000000000003,0.14352695572855606
347,0.34700000000000003,0.14315069832006047
348,0.34800000000000003,0.14277347268749657
349,0.34900000000000003,0.14239529936445908
350,0.35000000000000003,0.14201619873860472
351,0.35100000000000003,0.14163619105204991
352,0.352,0.14125529640178586
353,0.353,0.14087353474008285
354,0.354,0.14049092587491824
355,0.355,0.14010748947039364
356,0.356,0.13972324504715755
357,0.357,0.13933821198284219
358,0.358,0.1389524095124894
359,0.359,0.13856585672898503
360,0.36,0.13817857258351213
361,0.361,0.13779057588598104
362,0.362,0.13740188530548192
363,0.363,0.1370125193707363
364,0.364,0.13662249647054905
365,0.365,0.13623183485426468
366,0.366,0.13584055263222966
367,0.367,0.1354486677762545
