Time,strategy,avg_collateral
456.15,Conservative,1.8815127862727916
456.15,Opportunistic,1.1286251803751803
456.15,Balanced,1.263047619047619
456.2,Progressive,1.0981558735382264
456.2,Opportunistic,1.1286251803751803
456.2,Conservative,1.881086756962786
456.2,Balanced,1.2647142857142857
456.25,Progressive,1.0981558735382264
456.25,Balanced,1.2647142857142857
456.25,Opportunistic,1.1286251803751803
456.25,Conservative,1.8804696179029252
456.3,Conservative,1.8799900519232762
456.3,Progressive,1.0998447157417746
456.3,Balanced,1.2647142857142857
456.3,Opportunistic,1.1286251803751803
456.35,Progressive,1.1001224935195522
456.35,Conservative,1.879402179229665
456.35,Opportunistic,1.129323593073593
456.35,Balanced,1.2607142857142857
456.4,Progressive,1.1001224935195522
456.4,Conservative,1.8787411093116233
456.4,Balanced,1.2607142857142857
456.4,Opportunistic,1.1273791486291487
456.45,Opportunistic,1.1273791486291487
456.45,Balanced,1.2607142857142857
456.45,Progressive,1.1001224935195522
456.45,Conservative,1.8779515432460052
456.5,Conservative,1.8772935904850607
456.5,Balanced,1.250047619047619
456.5,Opportunistic,1.1278553391053392
456.5,Progressive,1.100598683995743
456.55,Balanced,1.250047619047619
456.55,Conservative,1.8764107595631887
456.55,Opportunistic,1.1278553391053392
456.55,Progressive,1.1007085741056328
456.6,Balanced,1.250047619047619
456.6,Conservative,1.8760546199616166
456.6,Opportunistic,1.1200775613275613
456.6,Progressive,1.1012540286510875
456.65,Balanced,1.250047619047619
456.65,Conservative,1.8760320503286718
456.65,Progressive,1.1012540286510875
456.65,Opportunistic,1.116744227994228
456.7,Balanced,1.250047619047619
456.7,Conservative,1.8752556050083127
456.7,Progressive,1.1012540286510875
456.7,Opportunistic,1.116744227994228
456.75,Progressive,1.0992540286510875
456.75,Balanced,1.2471904761904762
456.75,Conservative,1.8748722414184065
456.75,Opportunistic,1.1168751803751804
456.8,Balanced,1.2271904761904764
456.8,Conservative,1.8739906099413883
456.8,Opportunistic,1.1168751803751804
456.8,Progressive,1.1001830669330668
456.85,Opportunistic,1.1168751803751804
456.85,Progressive,1.1001830669330668
456.85,Conservative,1.8735168506826432
456.85,Balanced,1.2271904761904764
456.9,Progressive,1.1001830669330668
456.9,Balanced,1.2271904761904764
456.9,Opportunistic,1.117541847041847
456.9,Conservative,1.873177048559316
456.95,Progressive,1.0985997335997335
456.95,Conservative,1.8729288874776513
456.95,Balanced,1.2305238095238098
456.95,Opportunistic,1.117541847041847
457.0,Progressive,1.0992728105228105
457.0,Opportunistic,1.118256132756133
457.0,Conservative,1.8727033689425352
457.0,Balanced,1.2305238095238098
457.05,Conservative,1.871990053273339
457.05,Balanced,1.2305238095238098
457.05,Progressive,1.0992728105228105
457.05,Opportunistic,1.1168275613275613
457.1,Conservative,1.8712823394521616
457.1,Balanced,1.2305238095238098
457.1,Progressive,1.0992728105228105
457.1,Opportunistic,1.1168275613275613
457.15,Progressive,1.097328366078366
457.15,Opportunistic,1.1178275613275614
457.15,Conservative,1.870155874290457
457.15,Balanced,1.2305238095238098
457.2,Progressive,1.097328366078366
457.2,Conservative,1.8689064096152503
457.2,Balanced,1.227666666666667
457.2,Opportunistic,1.118494227994228
457.25,Progressive,1.0975069375069375
457.25,Opportunistic,1.118494227994228
457.25,Conservative,1.8679143145931019
457.25,Balanced,1.227666666666667
457.3,Opportunistic,1.118494227994228
457.3,Progressive,1.0948013098013096
457.3,Conservative,1.8679461498068375
457.3,Balanced,1.225
457.35,Progressive,1.0948013098013096
457.35,Balanced,1.225
457.35,Conservative,1.8678866812064248
457.35,Opportunistic,1.1188238983238985
457.4,Progressive,1.094983127983128
457.4,Conservative,1.8678351873578156
457.4,Opportunistic,1.119101676101676
457.4,Balanced,1.2209999999999999
457.45,Progressive,1.0958402708402708
457.45,Balanced,1.2229999999999999
457.45,Opportunistic,1.1172834942834944
457.45,Conservative,1.8673597423035329
457.5,Conservative,1.866837680659635
457.5,Opportunistic,1.1154184149184152
457.5,Progressive,1.0958402708402708
457.5,Balanced,1.228
457.55,Balanced,1.228
457.55,Progressive,1.0943018093018093
457.55,Opportunistic,1.1154184149184152
457.55,Conservative,1.8663609645026786
457.6,Opportunistic,1.1154184149184152
457.6,Progressive,1.0943018093018093
457.6,Conservative,1.8660691193292767
457.6,Balanced,1.228
457.65,Opportunistic,1.1154184149184152
457.65,Balanced,1.228
457.65,Conservative,1.8656185873740108
457.65,Progressive,1.094579587079587
457.7,Opportunistic,1.1154184149184152
457.7,Progressive,1.0946520508477031
457.7,Conservative,1.865053857630337
457.7,Balanced,1.228
457.75,Balanced,1.218
457.75,Progressive,1.0946520508477031
457.75,Conservative,1.8646786791699181
457.75,Opportunistic,1.1154184149184152
457.8,Conservative,1.8643625559540877
457.8,Balanced,1.218
457.8,Opportunistic,1.1158946053946055
457.8,Progressive,1.0949298286254807
457.85,Conservative,1.8629002794336844
457.85,Progressive,1.090138045245462
457.85,Balanced,1.2213333333333332
457.85,Opportunistic,1.1158946053946055
457.9,Opportunistic,1.1163707958707958
457.9,Conservative,1.861724201548462
457.9,Progressive,1.090138045245462
457.9,Balanced,1.2213333333333332
457.95,Balanced,1.2213333333333332
457.95,Conservative,1.8606787684487527
457.95,Progressive,1.0903047119121287
457.95,Opportunistic,1.116552614052614
458.0,Progressive,1.0914237595311764
458.0,Balanced,1.2213333333333332
458.0,Opportunistic,1.114052614052614
458.0,Conservative,1.8598032689458484
458.05,Progressive,1.0915336496410664
458.05,Balanced,1.2146666666666668
458.05,Opportunistic,1.114052614052614
458.05,Conservative,1.8592838866643782
458.1,Opportunistic,1.114052614052614
458.1,Balanced,1.2146666666666668
458.1,Progressive,1.0915336496410664
458.1,Conservative,1.8588667575893667
458.15,Conservative,1.859028120462105
458.15,Progressive,1.0915336496410664
458.15,Opportunistic,1.114052614052614
458.15,Balanced,1.2146666666666668
458.2,Balanced,1.2146666666666668
458.2,Progressive,1.0915336496410664
458.2,Opportunistic,1.114052614052614
458.2,Conservative,1.8585582128610438
458.25,Progressive,1.0915336496410664
458.25,Opportunistic,1.114052614052614
458.25,Conservative,1.8577702346132836
458.25,Balanced,1.2146666666666668
458.3,Opportunistic,1.1144372294372293
458.3,Conservative,1.8571969764001204
458.3,Balanced,1.2146666666666668
458.3,Progressive,1.0916288877363045
458.35,Conservative,1.857104574085169
458.35,Progressive,1.0916288877363045
458.35,Balanced,1.2146666666666668
458.35,Opportunistic,1.1144372294372293
458.4,Progressive,1.092105078212495
458.4,Conservative,1.8568352801759744
458.4,Opportunistic,1.1144372294372293
458.4,Balanced,1.2146666666666668
458.45,Balanced,1.2146666666666668
458.45,Progressive,1.092105078212495
458.45,Conservative,1.8566493190476832
458.45,Opportunistic,1.1146190476190476
458.5,Conservative,1.8553184270970389
458.5,Opportunistic,1.115095238095238
458.5,Balanced,1.2163333333333333
458.5,Progressive,1.092105078212495
458.55,Conservative,1.8546591356787925
458.55,Balanced,1.2096666666666667
458.55,Opportunistic,1.115095238095238
458.55,Progressive,1.092105078212495
458.6,Balanced,1.2096666666666667
458.6,Conservative,1.8550473616784922
458.6,Opportunistic,1.116047619047619
458.6,Progressive,1.092105078212495
458.65,Conservative,1.8539147275632026
458.65,Opportunistic,1.1172799422799422
458.65,Balanced,1.2096666666666667
458.65,Progressive,1.0892479353553521
458.7,Progressive,1.0892479353553521
458.7,Conservative,1.8535093583037376
458.7,Balanced,1.2096666666666667
458.7,Opportunistic,1.1172799422799422
458.75,Conservative,1.8526289981033515
458.75,Progressive,1.0892479353553521
458.75,Balanced,1.2096666666666667
458.75,Opportunistic,1.1172799422799422
458.8,Conservative,1.851327530779494
458.8,Opportunistic,1.1186132756132756
458.8,Balanced,1.2096666666666667
458.8,Progressive,1.0892479353553521
458.85,Balanced,1.2096666666666667
458.85,Conservative,1.850813568592425
458.85,Progressive,1.0892479353553521
458.85,Opportunistic,1.1186132756132756
458.9,Conservative,1.850862943319367
458.9,Progressive,1.0892479353553521
458.9,Opportunistic,1.1186132756132756
458.9,Balanced,1.2096666666666667
458.95,Progressive,1.0899146020220187
458.95,Opportunistic,1.1195656565656564
458.95,Balanced,1.2096666666666667
458.95,Conservative,1.8499292773046556
459.0,Progressive,1.090066117173534
459.0,Balanced,1.2096666666666667
459.0,Conservative,1.850059880039624
459.0,Opportunistic,1.1195656565656564
459.05,Opportunistic,1.1195656565656564
459.05,Balanced,1.2096666666666667
459.05,Progressive,1.090066117173534
459.05,Conservative,1.849342012129913
459.1,Balanced,1.2096666666666667
459.1,Conservative,1.8492112773315064
459.1,Opportunistic,1.1208989898989898
459.1,Progressive,1.0914946886021053
459.15,Opportunistic,1.1208989898989898
459.15,Conservative,1.8494658275275255
459.15,Balanced,1.203
459.15,Progressive,1.0921613552687723
459.2,Conservative,1.8491842474437328
459.2,Opportunistic,1.1208989898989898
459.2,Balanced,1.203
459.2,Progressive,1.0921613552687723
459.25,Opportunistic,1.1208989898989898
459.25,Progressive,1.0921613552687723
459.25,Balanced,1.203
459.25,Conservative,1.8491778834660288
459.3,Opportunistic,1.1214444444444445
459.3,Progressive,1.0904946886021056
459.3,Balanced,1.203
459.3,Conservative,1.848933253872956
459.35,Opportunistic,1.1214444444444445
459.35,Balanced,1.203
459.35,Progressive,1.0905899266973436
459.35,Conservative,1.8486818975241355
459.4,Balanced,1.203
459.4,Progressive,1.0906689780807428
459.4,Opportunistic,1.1214444444444445
459.4,Conservative,1.8484404441327547
459.45,Balanced,1.183
459.45,Progressive,1.090859454271219
459.45,Opportunistic,1.1214444444444445
459.45,Conservative,1.8482415789043203
459.5,Balanced,1.183
459.5,Conservative,1.847847828743392
459.5,Progressive,1.090859454271219
459.5,Opportunistic,1.1187777777777779
459.55,Balanced,1.185
459.55,Conservative,1.8468529136665337
459.55,Opportunistic,1.1187777777777779
459.55,Progressive,1.090859454271219
459.6,Conservative,1.8461413424042559
459.6,Progressive,1.090859454271219
459.6,Opportunistic,1.1187777777777779
459.6,Balanced,1.185
459.65,Opportunistic,1.119
459.65,Progressive,1.090859454271219
459.65,Conservative,1.8454953054683105
459.65,Balanced,1.185
459.7,Opportunistic,1.1209444444444443
459.7,Progressive,1.092278868190633
459.7,Balanced,1.185
459.7,Conservative,1.8452190983098007
459.75,Progressive,1.0926360110477757
459.75,Conservative,1.8446539922408005
459.75,Opportunistic,1.1209444444444443
459.75,Balanced,1.185
459.8,Progressive,1.0933502967620614
459.8,Conservative,1.8436426302684878
459.8,Opportunistic,1.1209444444444443
459.8,Balanced,1.185
459.85,Progressive,1.0933502967620614
459.85,Opportunistic,1.1238888888888887
459.85,Balanced,1.185
459.85,Conservative,1.8435549646745186
459.9,Balanced,1.185
459.9,Conservative,1.8431046324919371
459.9,Opportunistic,1.1238888888888887
459.9,Progressive,1.09442172533349
459.95,Opportunistic,1.1205555555555555
459.95,Conservative,1.8427255745649427
459.95,Progressive,1.09442172533349
459.95,Balanced,1.185
460.0,Balanced,1.1866666666666665
460.0,Conservative,1.8428394777282173
460.0,Progressive,1.09442172533349
460.0,Opportunistic,1.1205555555555555
460.05,Conservative,1.841699685343115
460.05,Opportunistic,1.1222222222222222
460.05,Balanced,1.1866666666666665
460.05,Progressive,1.09442172533349
460.1,Progressive,1.09442172533349
460.1,Conservative,1.8410908176568948
460.1,Balanced,1.1866666666666665
460.1,Opportunistic,1.1162222222222224
460.15,Balanced,1.1866666666666665
460.15,Opportunistic,1.1162222222222224
460.15,Progressive,1.0948979158096805
460.15,Conservative,1.8409100291321245
460.2,Balanced,1.1866666666666665
460.2,Conservative,1.8405306306073286
460.2,Opportunistic,1.1162222222222224
460.2,Progressive,1.0950797339914988
460.25,Opportunistic,1.1162222222222224
460.25,Conservative,1.8397740127979825
460.25,Balanced,1.1866666666666665
460.25,Progressive,1.0950797339914988
460.3,Opportunistic,1.1162222222222224
460.3,Conservative,1.8392409489585515
460.3,Balanced,1.1866666666666665
460.3,Progressive,1.0917464006581654
460.35,Conservative,1.8392382350555136
460.35,Progressive,1.0918562907680556
460.35,Balanced,1.1866666666666665
460.35,Opportunistic,1.1165793650793652
460.4,Progressive,1.0918562907680556
460.4,Opportunistic,1.1165793650793652
460.4,Conservative,1.8391909803778956
460.4,Balanced,1.1866666666666665
460.45,Balanced,1.1866666666666665
460.45,Progressive,1.0918562907680556
460.45,Opportunistic,1.1265793650793652
460.45,Conservative,1.8392193392346943
460.5,Balanced,1.1866666666666665
460.5,Progressive,1.0920078059195708
460.5,Opportunistic,1.1265793650793652
460.5,Conservative,1.8386138766733005
460.55,Progressive,1.0898173297290945
460.55,Conservative,1.8377357809077828
460.55,Balanced,1.1866666666666665
460.55,Opportunistic,1.1265793650793652
460.6,Conservative,1.8374139170462538
460.6,Opportunistic,1.1272936507936508
460.6,Progressive,1.0898908591408591
460.6,Balanced,1.19
460.65,Balanced,1.19
460.65,Conservative,1.8375342519754438
460.65,Progressive,1.0898908591408591
460.65,Opportunistic,1.1232936507936508
460.7,Conservative,1.8367895638868261
460.7,Balanced,1.19
460.7,Progressive,1.0898908591408591
460.7,Opportunistic,1.1192460317460318
460.75,Progressive,1.0918908591408591
460.75,Opportunistic,1.1192460317460318
460.75,Conservative,1.8371171421752104
460.75,Balanced,1.19
460.8,Progressive,1.0906770729270732
460.8,Balanced,1.19
460.8,Conservative,1.836625731380453
460.8,Opportunistic,1.121579365079365
460.85,Opportunistic,1.121579365079365
460.85,Balanced,1.18
460.85,Progressive,1.0911532634032635
460.85,Conservative,1.835766628607233
460.9,Opportunistic,1.121579365079365
460.9,Conservative,1.8351967672625082
460.9,Progressive,1.0884243256743258
460.9,Balanced,1.1733333333333333
460.95,Progressive,1.0884243256743258
460.95,Conservative,1.8348125896635326
460.95,Balanced,1.1733333333333333
460.95,Opportunistic,1.1242460317460319
461.0,Progressive,1.0884243256743258
461.0,Opportunistic,1.1242460317460319
461.0,Balanced,1.1733333333333333
461.0,Conservative,1.8342601316650362
461.05,Opportunistic,1.1242460317460319
461.05,Conservative,1.8334247980499463
461.05,Balanced,1.1666666666666665
461.05,Progressive,1.0884243256743258
461.1,Opportunistic,1.1246031746031746
461.1,Conservative,1.8328584135761954
461.1,Progressive,1.088552530802531
461.1,Balanced,1.16
461.15,Opportunistic,1.1246031746031746
461.15,Conservative,1.8326264207537803
461.15,Balanced,1.16
461.15,Progressive,1.086552530802531
461.2,Balanced,1.16
461.2,Opportunistic,1.1206031746031746
461.2,Conservative,1.8322292947127852
461.2,Progressive,1.086552530802531
461.25,Conservative,1.8319173105384123
461.25,Progressive,1.086552530802531
461.25,Balanced,1.16
461.25,Opportunistic,1.1206031746031746
461.3,Progressive,1.086704045954046
461.3,Balanced,1.16
461.3,Opportunistic,1.1206031746031746
461.3,Conservative,1.8313358161943425
461.35,Opportunistic,1.123936507936508
461.35,Conservative,1.8310038709055432
461.35,Progressive,1.0852754745254745
461.35,Balanced,1.16
461.4,Opportunistic,1.123936507936508
461.4,Conservative,1.8302422279567088
461.4,Progressive,1.0852754745254745
461.4,Balanced,1.16
461.45,Progressive,1.0852754745254745
461.45,Opportunistic,1.123936507936508
461.45,Conservative,1.8302813319741178
461.45,Balanced,1.16
461.5,Progressive,1.0852754745254745
461.5,Conservative,1.8293653930784344
461.5,Opportunistic,1.121936507936508
461.5,Balanced,1.16
461.55,Balanced,1.16
461.55,Conservative,1.8290150530845781
461.55,Opportunistic,1.1224126984126985
461.55,Progressive,1.0852754745254745
461.6,Conservative,1.8283063468041871
461.6,Balanced,1.16
461.6,Progressive,1.0874269896769897
461.6,Opportunistic,1.1224126984126985
461.65,Balanced,1.16
461.65,Opportunistic,1.122857142857143
461.65,Conservative,1.8276277945800299
461.65,Progressive,1.0874269896769897
461.7,Balanced,1.17
461.7,Progressive,1.0859825452325453
461.7,Conservative,1.8273514138492657
461.7,Opportunistic,1.1267460317460318
461.75,Balanced,1.1733333333333333
461.75,Opportunistic,1.1274126984126986
461.75,Progressive,1.084640553890554
461.75,Conservative,1.827017534305622
461.8,Conservative,1.8263730364442317
461.8,Balanced,1.1733333333333333
461.8,Progressive,1.087792069042069
461.8,Opportunistic,1.1245555555555555
461.85,Progressive,1.087792069042069
461.85,Balanced,1.1733333333333333
461.85,Conservative,1.8260981002628685
461.85,Opportunistic,1.1198412698412699
461.9,Conservative,1.8260361962410148
461.9,Balanced,1.1733333333333333
461.9,Progressive,1.087920274170274
461.9,Opportunistic,1.1165079365079367
461.95,Balanced,1.1533333333333333
461.95,Opportunistic,1.1165079365079367
461.95,Progressive,1.087920274170274
461.95,Conservative,1.8259056122322506
462.0,Progressive,1.0880717893217893
462.0,Balanced,1.1333333333333333
462.0,Conservative,1.825862692555339
462.0,Opportunistic,1.1165079365079367
462.05,Progressive,1.0881551226551227
462.05,Balanced,1.1333333333333333
462.05,Conservative,1.8251493153078098
462.05,Opportunistic,1.1065079365079367
462.1,Conservative,1.8248047961624692
462.1,Balanced,1.1333333333333333
462.1,Opportunistic,1.1065079365079367
462.1,Progressive,1.0862258297258296
462.15,Opportunistic,1.1075079365079366
462.15,Balanced,1.1233333333333333
462.15,Progressive,1.0862258297258296
462.15,Conservative,1.823842292222295
462.2,Opportunistic,1.1075079365079366
462.2,Conservative,1.822860040145028
462.2,Balanced,1.1233333333333333
462.2,Progressive,1.0873210678210679
462.25,Opportunistic,1.1075079365079366
462.25,Conservative,1.8222090403356168
462.25,Progressive,1.0889877344877343
462.25,Balanced,1.1233333333333333
462.3,Opportunistic,1.1075079365079366
462.3,Conservative,1.8216479526022866
462.3,Balanced,1.1233333333333333
462.3,Progressive,1.0869877344877343
462.35,Progressive,1.0869877344877343
462.35,Conservative,1.8212206207468467
462.35,Balanced,1.1233333333333333
462.35,Opportunistic,1.1081746031746031
462.4,Opportunistic,1.1091746031746033
462.4,Progressive,1.0870976245976245
462.4,Balanced,1.1233333333333333
462.4,Conservative,1.8208096963063811
462.45,Opportunistic,1.1091746031746033
462.45,Balanced,1.1233333333333333
462.45,Conservative,1.8203603337381287
462.45,Progressive,1.0870976245976245
462.5,Conservative,1.8197643731076243
462.5,Balanced,1.1233333333333333
462.5,Opportunistic,1.1108412698412697
462.5,Progressive,1.0870976245976245
462.55,Progressive,1.0871928626928626
462.55,Balanced,1.1233333333333333
462.55,Opportunistic,1.1108412698412697
462.55,Conservative,1.8194375772926294
462.6,Balanced,1.1233333333333333
462.6,Conservative,1.8190944458462182
462.6,Opportunistic,1.1108412698412697
462.6,Progressive,1.0871928626928626
462.65,Progressive,1.0876524586524585
462.65,Conservative,1.8182166547461152
462.65,Balanced,1.1233333333333333
462.65,Opportunistic,1.1108412698412697
462.7,Opportunistic,1.1108412698412697
462.7,Progressive,1.0877577218103534
462.7,Conservative,1.8181505104787932
462.7,Balanced,1.1233333333333333
462.75,Opportunistic,1.1118412698412699
462.75,Progressive,1.0868919209445524
462.75,Balanced,1.1133333333333333
462.75,Conservative,1.817198186264086
462.8,Conservative,1.8163948563709718
462.8,Opportunistic,1.116452380952381
462.8,Balanced,1.1133333333333333
462.8,Progressive,1.0868919209445524
462.85,Opportunistic,1.116452380952381
462.85,Balanced,1.1133333333333333
462.85,Progressive,1.0868919209445524
462.85,Conservative,1.8162347625294697
462.9,Balanced,1.1133333333333333
462.9,Progressive,1.0868919209445524
462.9,Conservative,1.81550076539445
462.9,Opportunistic,1.116452380952381
462.95,Conservative,1.814620325197148
462.95,Balanced,1.1133333333333333
462.95,Opportunistic,1.111452380952381
462.95,Progressive,1.08700888000888
463.0,Progressive,1.08700888000888
463.0,Conservative,1.814255292597775
463.0,Balanced,1.1133333333333333
463.0,Opportunistic,1.113595238095238
463.05,Conservative,1.8140507508510788
463.05,Progressive,1.0836755466755466
463.05,Opportunistic,1.1152619047619048
463.05,Balanced,1.1133333333333333
463.1,Balanced,1.1133333333333333
463.1,Conservative,1.8138958212687002
463.1,Progressive,1.0836755466755466
463.1,Opportunistic,1.1190347985347986
463.15,Balanced,1.1133333333333333
463.15,Conservative,1.8132280107237
463.15,Progressive,1.0836755466755466
463.15,Opportunistic,1.1262142857142858
463.2,Progressive,1.0836755466755466
463.2,Balanced,1.1333333333333333
463.2,Conservative,1.8131428671589367
463.2,Opportunistic,1.1262142857142858
463.25,Opportunistic,1.1271666666666669
463.25,Progressive,1.0822469752469752
463.25,Balanced,1.1333333333333333
463.25,Conservative,1.8128125786656895
463.3,Balanced,1.1266666666666667
463.3,Opportunistic,1.1271666666666669
463.3,Conservative,1.8124676629220033
463.3,Progressive,1.0822469752469752
463.35,Balanced,1.1266666666666667
463.35,Conservative,1.811974483728804
463.35,Progressive,1.0822469752469752
463.35,Opportunistic,1.1271666666666669
463.4,Opportunistic,1.1271666666666669
463.4,Conservative,1.8113076593079993
463.4,Balanced,1.1066666666666667
463.4,Progressive,1.0829136419136418
463.45,Progressive,1.0829136419136418
463.45,Opportunistic,1.1238333333333335
463.45,Balanced,1.1066666666666667
463.45,Conservative,1.8104539730026599
463.5,Opportunistic,1.1355000000000002
463.5,Conservative,1.8096644436629037
463.5,Balanced,1.1066666666666667
463.5,Progressive,1.0829136419136418
463.55,Opportunistic,1.1255000000000002
463.55,Balanced,1.1066666666666667
463.55,Progressive,1.0829136419136418
463.55,Conservative,1.809308954926349
463.6,Progressive,1.0829136419136418
463.6,Conservative,1.8082537372196215
463.6,Balanced,1.1066666666666667
463.6,Opportunistic,1.1255000000000002
463.65,Conservative,1.8077937405520208
463.65,Progressive,1.0829136419136418
463.65,Balanced,1.1066666666666667
463.65,Opportunistic,1.1255000000000002
463.7,Conservative,1.8072454248825836
463.7,Balanced,1.1066666666666667
463.7,Opportunistic,1.1255000000000002
463.7,Progressive,1.0845803085803085
463.75,Conservative,1.806788909565666
463.75,Balanced,1.1066666666666667
463.75,Progressive,1.0870803085803085
463.75,Opportunistic,1.1188333333333333
463.8,Conservative,1.806438885485331
463.8,Balanced,1.1066666666666667
463.8,Opportunistic,1.1188333333333333
463.8,Progressive,1.0882231657231656
463.85,Balanced,1.1066666666666667
463.85,Opportunistic,1.1188333333333333
463.85,Conservative,1.8065372411792584
463.85,Progressive,1.0885803085803085
463.9,Conservative,1.8058674739269003
463.9,Balanced,1.1066666666666667
463.9,Opportunistic,1.1188333333333333
463.9,Progressive,1.0860803085803084
463.95,Progressive,1.0860803085803084
463.95,Opportunistic,1.1188333333333333
463.95,Conservative,1.8058051197617087
463.95,Balanced,1.1066666666666667
464.0,Balanced,1.1066666666666667
464.0,Opportunistic,1.1161060606060607
464.0,Conservative,1.8053868950480771
464.0,Progressive,1.0860803085803084
464.05,Balanced,1.1066666666666667
464.05,Opportunistic,1.1168333333333333
464.05,Conservative,1.8041163306790613
464.05,Progressive,1.0860803085803084
464.1,Progressive,1.0860803085803084
464.1,Opportunistic,1.1168333333333333
464.1,Balanced,1.1166666666666667
464.1,Conservative,1.8035093203883141
464.15,Progressive,1.086211027534557
464.15,Conservative,1.803235439490319
464.15,Opportunistic,1.1143888888888889
464.15,Balanced,1.1166666666666667
464.2,Conservative,1.802820338809065
464.2,Opportunistic,1.1143888888888889
464.2,Balanced,1.1166666666666667
464.2,Progressive,1.086211027534557
464.25,Opportunistic,1.1143888888888889
464.25,Balanced,1.12
464.25,Conservative,1.8028612846901484
464.25,Progressive,1.0844888053123347
464.3,Balanced,1.12
464.3,Progressive,1.084635864135864
464.3,Opportunistic,1.1143888888888889
464.3,Conservative,1.8023420526278147
464.35,Progressive,1.084635864135864
464.35,Opportunistic,1.1143888888888889
464.35,Balanced,1.12
464.35,Conservative,1.8019288789241574
464.4,Conservative,1.8010596995911101
464.4,Progressive,1.084635864135864
464.4,Opportunistic,1.1143888888888889
464.4,Balanced,1.12
464.45,Progressive,1.0848025308025309
464.45,Opportunistic,1.117722222222222
464.45,Conservative,1.8009213873260608
464.45,Balanced,1.12
464.5,Conservative,1.8004076081979992
464.5,Opportunistic,1.117722222222222
464.5,Progressive,1.078135864135864
464.5,Balanced,1.12
464.55,Conservative,1.7995860035641351
464.55,Opportunistic,1.117722222222222
464.55,Progressive,1.078135864135864
464.55,Balanced,1.12
464.6,Balanced,1.12
464.6,Conservative,1.7993449462921103
464.6,Opportunistic,1.117722222222222
464.6,Progressive,1.078135864135864
464.65,Progressive,1.078135864135864
464.65,Balanced,1.12
464.65,Opportunistic,1.117722222222222
464.65,Conservative,1.7988142989361833
464.7,Progressive,1.078135864135864
464.7,Opportunistic,1.119388888888889
464.7,Conservative,1.798428081919616
464.7,Balanced,1.12
464.75,Opportunistic,1.119388888888889
464.75,Conservative,1.7983121118110257
464.75,Progressive,1.078135864135864
464.75,Balanced,1.12
464.8,Opportunistic,1.119388888888889
464.8,Balanced,1.12
464.8,Progressive,1.076317682317682
464.8,Conservative,1.7980017371913644
464.85,Conservative,1.7979675071514665
464.85,Progressive,1.076674825174825
464.85,Balanced,1.12
464.85,Opportunistic,1.119388888888889
464.9,Opportunistic,1.119388888888889
464.9,Progressive,1.076674825174825
464.9,Balanced,1.12
464.9,Conservative,1.7980005520661777
464.95,Opportunistic,1.119388888888889
464.95,Balanced,1.12
464.95,Progressive,1.076674825174825
464.95,Conservative,1.7978261634453412
465.0,Opportunistic,1.119388888888889
465.0,Balanced,1.12
465.0,Progressive,1.076674825174825
465.0,Conservative,1.7974965271332268
465.05,Conservative,1.7973862328971633
465.05,Opportunistic,1.119388888888889
465.05,Balanced,1.12
465.05,Progressive,1.0768263403263403
465.1,Conservative,1.796832904210725
465.1,Progressive,1.0768263403263403
465.1,Opportunistic,1.119388888888889
465.1,Balanced,1.12
465.15,Balanced,1.12
465.15,Conservative,1.7964643014444854
465.15,Progressive,1.0774843489843489
465.15,Opportunistic,1.119388888888889
465.2,Progressive,1.0808176823176823
465.2,Conservative,1.7958618018304575
465.2,Balanced,1.12
465.2,Opportunistic,1.119388888888889
465.25,Conservative,1.7949371435773562
465.25,Balanced,1.12
465.25,Opportunistic,1.119388888888889
465.25,Progressive,1.0808176823176823
465.3,Opportunistic,1.119388888888889
465.3,Conservative,1.7945176080803598
465.3,Balanced,1.1
465.3,Progressive,1.0808176823176823
465.35,Progressive,1.0808176823176823
465.35,Conservative,1.7941299688400636
465.35,Opportunistic,1.119388888888889
465.35,Balanced,1.1
465.4,Conservative,1.7930111728225997
465.4,Progressive,1.0808176823176823
465.4,Opportunistic,1.119388888888889
465.4,Balanced,1.1
465.45,Progressive,1.0774843489843489
465.45,Balanced,1.1
465.45,Conservative,1.7922605915932115
465.45,Opportunistic,1.119388888888889
465.5,Conservative,1.79174404808328
465.5,Progressive,1.0774843489843489
465.5,Balanced,1.1
465.5,Opportunistic,1.119388888888889
465.55,Balanced,1.1
465.55,Conservative,1.7912997007153546
465.55,Progressive,1.0776661671661671
465.55,Opportunistic,1.119388888888889
465.6,Balanced,1.1
465.6,Progressive,1.078332833832834
465.6,Conservative,1.7909769284363946
465.6,Opportunistic,1.1127222222222222
465.65,Opportunistic,1.113388888888889
465.65,Progressive,1.078332833832834
465.65,Balanced,1.1
465.65,Conservative,1.7910093946562267
465.7,Opportunistic,1.113388888888889
465.7,Conservative,1.7904006261307783
465.7,Progressive,1.078332833832834
465.7,Balanced,1.1
465.75,Opportunistic,1.1097460317460317
465.75,Conservative,1.7894597622083432
465.75,Balanced,1.1
465.75,Progressive,1.078332833832834
465.8,Progressive,1.078332833832834
465.8,Conservative,1.7883626616685462
465.8,Balanced,1.1
465.8,Opportunistic,1.1097460317460317
465.85,Opportunistic,1.1102222222222222
465.85,Progressive,1.07952331002331
465.85,Balanced,1.1
465.85,Conservative,1.7882842920891442
465.9,Progressive,1.07952331002331
465.9,Conservative,1.7873481314359538
465.9,Balanced,1.1
465.9,Opportunistic,1.1102222222222222
465.95,Conservative,1.7872648328342549
465.95,Opportunistic,1.1102222222222222
465.95,Balanced,1.1
